Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NM_032704	TUBA1C	2466.05334417206	1.52154988297517	0.0671528196158973	22.6580193010239	1.16294145579523e-113	1.89939193280189e-111
NM_006013	RPL10	2123.558019403	1.62445135690715	0.0718251338079425	22.6167536457484	2.96511249511546e-113	4.7459590596818e-111
NM_001143962	CAPN8	4084.79045026664	-1.15621385389093	0.0513005828215144	-22.5380256967771	1.7599315953191e-112	2.76171226614486e-110
NM_000922	PDE3B	3662.58492888	-1.2539318575123	0.0559951723043911	-22.3935708367124	4.54663943584452e-111	6.99745296251224e-109
NM_181356	SUPT3H	5697.00022927258	-1.08992912602	0.0489821084783304	-22.2515763383723	1.0889746836531e-109	1.64435177231618e-107
NM_052897	MBD6	850.337334632939	-2.30122614889201	0.103578404980386	-22.2172387123337	2.34023541333803e-109	3.46831555795265e-107
NM_001142782	MAGI3	3679.35133167336	-1.2261377961343	0.0552192831819885	-22.2048843353012	3.08086176145348e-109	4.48293394125677e-107
NM_021807	EXOC4	17737.6564566215	-0.778304819193496	0.035113920257426	-22.1651360340177	7.45444341258943e-109	1.06531983269559e-106
NM_175061	JAZF1	2636.91006067451	-1.34857920446185	0.0617430694615636	-21.8417907665146	9.30364385200739e-106	1.30626424118623e-103
NM_138420	AHNAK2	2512.7957496068	-1.46950243267453	0.0674008446827547	-21.8024334797471	2.2000414960674e-105	3.0356779470737e-103
NM_001100166	PHACTR2	4601.48817764897	-1.05662465455122	0.0495041568957461	-21.3441601838898	4.41829894255036e-101	5.99316041308992e-99
NM_006729	DIAPH2	8842.39242550288	-0.856363881874403	0.0402994657389163	-21.250005829418	3.29624683587562e-100	4.39664390458543e-98
NM_001099645	RPL22L1	2347.90956435895	1.43958253394192	0.0680800607759279	21.1454354995367	3.03971400817706e-99	3.98800511597394e-97
NM_018224	C7orf44	4344.99906639981	-1.06953057326721	0.0508764208697569	-21.02212685136	4.11571839367725e-98	5.25403815577022e-96
NM_032359	C3orf26	9148.82744039169	-0.841956772543826	0.0400514241418249	-21.0218934927856	4.13600404615174e-98	5.25403815577022e-96
NM_006311	NCOR1	8983.57855134654	-0.871415828454138	0.0415132323493066	-20.9912786631922	7.87973307117156e-98	9.85335996384157e-96
NM_015076	CDK19	3499.95114838781	-1.1446187988467	0.0545487867844567	-20.9833960811912	9.30081785845796e-98	1.14514531263445e-95
NM_000980	RPL18A	1479.42301257281	1.86702231427095	0.0895001265801928	20.8605550138311	1.22244730884495e-96	1.48230997161912e-94
NM_002078	GOLGA4	4009.01753032439	-1.10013398211958	0.0527834164161326	-20.8424171229533	1.78590041821381e-96	2.13321806671121e-94
NM_001030001	RPS29	1773.90641887065	1.62563987111077	0.0780412295120196	20.8305261369619	2.28932496389929e-96	2.69433348324795e-94
NM_001256802	RPS3	3032.26710729773	1.29694462399265	0.062387422459775	20.7885591816021	5.49356636284438e-96	6.37174081186138e-94
NM_001167672	LPP	14832.7893474756	-0.740763668499349	0.0356536378275652	-20.7766644201068	7.03819389246495e-96	8.04666653162814e-94
NM_138270	ATRX	7013.80898615618	-0.916107181601742	0.0443033598935325	-20.6780520439823	5.46014993690096e-95	6.15458872465048e-93
NM_001457	FLNB	5644.8106644822	-0.961331770026741	0.0465213338954943	-20.6643208508656	7.25707966087473e-95	8.0664456286084e-93
NM_001013	RPS9	3232.18151185916	1.21227359431945	0.0587574258811412	20.6318363362569	1.42148367349916e-94	1.55837449849504e-92
NM_175854	PAN3	6641.77840115162	-0.922298201548864	0.045210011573987	-20.400308901481	1.66162649465968e-92	1.79702659956236e-90
NM_013275	ANKRD11	19957.7571103849	-0.795738294829527	0.0393782148142543	-20.2075766660068	8.39707179356469e-91	8.96023540851976e-89
NM_024650	C11orf80	2102.01292235696	-1.38265384226576	0.0685057255214828	-20.1830406398976	1.37991185994133e-90	1.45308350198822e-88
NM_001025	RPS23	1770.43380137674	1.56825986426656	0.0780385157792453	20.0959724644538	8.00312361098533e-90	8.3180517219111e-88
NM_002835	PTPN12	5256.98787466348	-0.954884589337286	0.0476025596901774	-20.0595219154638	1.6667878056073e-89	1.71016702670195e-87
NR_027241	LOC388796	3038.31710732782	1.24873628605338	0.0625402490533237	19.9669221814046	1.06837239671663e-88	1.08230180897762e-86
NM_145206	VTI1A	6454.88208165545	-0.930261859843996	0.0467072786827175	-19.9168499231836	2.90714084833818e-88	2.90823102615631e-86
NM_001171080	RBM41	2640.16673397459	-1.24907755102184	0.0627264494713587	-19.913091870315	3.13365279244023e-88	3.09612633307397e-86
NM_005270	GLI2	3031.91695096176	-1.15771360277411	0.05836365108909	-19.8362093729692	1.44987313913196e-87	1.4150408210333e-85
NM_001081550	THOC2	4465.44129108141	-0.987124641803127	0.0498350036544416	-19.8078573174771	2.5469449767113e-87	2.45580730706272e-85
NM_144643	SCLT1	2470.47744645377	-1.32073753778027	0.0670140888892176	-19.7083562527218	1.82809174093451e-86	1.74169264317844e-84
NM_001159575	SCNN1A	2305.87567644304	-1.32053904434144	0.0670119338194697	-19.7060280024	1.91414964834006e-86	1.80222819243123e-84
NM_001161561	TNIK	10494.7366692484	-0.817203066456943	0.0415135857171762	-19.6851958783899	2.88818196465e-86	2.68768840268535e-84
NM_005729	PPIF	1719.94011980054	1.63984828411972	0.0833868713679388	19.6655451537929	4.2556868315693e-86	3.91474272563783e-84
NM_017679	BCAS3	6123.09323608199	-0.925978514034271	0.0471554835170411	-19.6367091369054	7.51105770460124e-86	6.83079486476406e-84
NM_177996	EPB41L1	3593.3104173443	-1.08842220641007	0.0557470850040333	-19.52428914142	6.82602628898714e-85	6.13805487536675e-83
NM_001202550	WDR27	4955.46374922936	-0.93533651725661	0.0479399922767557	-19.510568793106	8.928317447393e-85	7.93925828127624e-83
NM_024940	DOCK5	4671.14660023143	-1.01347490803001	0.0520285497225132	-19.4792073474128	1.64811314779291e-84	1.44943401338315e-82
NM_014826	CDC42BPA	8567.98931775677	-0.819591499965256	0.0421629770941788	-19.4386534455227	3.63583884385439e-84	3.16278459427899e-82
NM_147185	AKAP9	4561.86766904554	-0.995102345631873	0.0512625903300092	-19.4118623195937	6.12657801589666e-84	5.27215095281946e-82
NM_000127	EXT1	9325.22667332909	-0.812459114218228	0.0420103117670925	-19.3395164197435	2.49806684201929e-83	2.12681158900855e-81
NM_020340	KIAA1244	5401.29480453147	-0.899738635883755	0.0465842546347536	-19.3142220035118	4.07830270373106e-83	3.43564805662733e-81
NM_001206846	ASPM	2211.82234448837	-1.2619974731981	0.0654350825082109	-19.2862517295632	7.00732023932474e-83	5.8416233203454e-81
NR_037926	SENP3-EIF4A1	3996.08557233262	1.19456126223702	0.0619435417694374	19.2846780812655	7.22382835011015e-83	5.96003075112696e-81
NM_003483	HMGA2	6371.30326496983	-0.868642129787151	0.0451286876835534	-19.24811410157	1.46395810526707e-82	1.19551599147473e-80
NM_001191	BCL2L1	11213.0916355293	-0.725990637820734	0.0377981291188289	-19.2070521675393	3.23099365840062e-82	2.61188305537173e-80
NM_001204388	DLG1	5838.38482409446	-0.992858813562892	0.0517175060564892	-19.1977318565676	3.86609426589335e-82	3.09403524099445e-80
NM_001184	ATR	5615.46857414944	-0.935146196344948	0.0488268866846468	-19.1522798163373	9.2640892908874e-82	7.34064421732396e-80
NM_005385	NKTR	2727.29834502838	-1.22115873301524	0.0639172557286153	-19.1053060569453	2.28086372782681e-81	1.7895835699802e-79
NM_001256312	STK3	7279.62502545635	-0.839738419037328	0.0439701969711973	-19.0978998703917	2.62849085852355e-81	2.04231187774407e-79
NM_020792	NCEH1	3743.50481721921	-1.01403124827414	0.0532481547837279	-19.043500237571	7.43862481400842e-81	5.72416484485667e-79
NM_017519	ARID1B	9344.3875001665	-0.765988730924618	0.040345754982459	-18.9856090500139	2.24320133370734e-80	1.7097466927295e-78
NM_007051	FAF1	11904.9745856061	-0.737108408734413	0.0388677945967273	-18.9645030386282	3.35180152499663e-80	2.53061015137245e-78
NM_052905	FMNL2	6108.4265395958	-0.860470551480841	0.0454003698366615	-18.9529414534856	4.17576399227762e-80	3.12323731123344e-78
NM_001142285	RPS24	4215.08026689961	1.02131251185296	0.0540456002055584	18.897236925272	1.20183868083479e-79	8.90584718770446e-78
NM_032776	JMJD1C	9615.77653817864	-0.818638291082061	0.0433528881519464	-18.8831315739066	1.56995644891414e-79	1.15269371198714e-77
NR_015431	FLJ43663	4974.49649202423	-0.924797541537205	0.0490903205060128	-18.8386943088695	3.63830623960345e-79	2.64703316686785e-77
NM_001146227	RPS20	1165.70765875046	1.85247035602227	0.0983511092262938	18.8352766999298	3.8809350888818e-79	2.7981192357046e-77
NM_019004	ANKIB1	4619.5082036096	-1.0207999301936	0.0543464240036709	-18.7832032908854	1.03635044211793e-78	7.40527909666942e-77
NM_006726	LRBA	11714.2459429153	-0.699858900972954	0.0375020384685304	-18.6618895812887	1.01092417789112e-77	7.15966919970147e-76
NM_183394	CADPS	8667.83348561698	-0.766712924712376	0.0412269927487227	-18.5973526952467	3.37571517861054e-77	2.36981127845791e-75
NM_001046	SLC12A2	11130.4957691405	-0.726878382453625	0.0391260511974627	-18.5778620690647	4.85463496592775e-77	3.37840379411477e-75
NM_003805	CRADD	2054.75479592258	-1.24183978463064	0.0671106029112693	-18.5043753260949	1.90373160890893e-76	1.31341069535329e-74
NM_016625	RSRC1	6566.15195745327	-0.829973118854587	0.0448694785920994	-18.4974986315247	2.16281542661222e-76	1.47940272300663e-74
NM_015601	HERC4	4344.14999279915	-0.947163063643552	0.0512451328826343	-18.4829858049704	2.83073630098899e-76	1.91986293362838e-74
NM_001008711	RBPMS	3884.74487557928	-0.971003513985474	0.0526206994435587	-18.4528811713531	4.94376856501599e-76	3.32478822065739e-74
NM_152432	ARHGAP42	4037.07305064727	-0.963787717712855	0.0522423638639868	-18.4483941083156	5.37177753889806e-76	3.58252797031676e-74
NM_001105192	TLE3	4723.73797717042	0.95542527497086	0.0519519176978338	18.3905679965053	1.56333585543065e-75	1.03399808686045e-73
NM_018318	CCDC91	4559.02767131966	-0.926488882158437	0.0504679256554478	-18.3579743000281	2.85043280820496e-75	1.86983719377576e-73
NM_000976	RPL12	1866.11953564353	1.36615622728117	0.0744851589022352	18.3413212432601	3.87269559207769e-75	2.51977096125185e-73
NM_015021	ZNF292	5907.88830021622	-0.841973018834684	0.0459099257339361	-18.3396728566761	3.9919202449827e-75	2.57639820327392e-73
NM_020121	UGGT2	5728.17424459053	-0.871129310429726	0.0475460627140471	-18.3217970259472	5.5451238623472e-75	3.55021010162918e-73
NM_006256	PKN2	4209.95712675284	-0.926094601208645	0.050619745237233	-18.2951256840278	9.04921852333039e-75	5.74769014620739e-73
NM_001967	EIF4A2	4470.25727614784	0.942118812393302	0.0515174021308185	18.287389763967	1.04290851227499e-74	6.57196600294233e-73
NM_006462	RBCK1	3100.62467003338	-1.32837808025218	0.0727200045041188	-18.2670241745783	1.51489667728381e-74	9.47165477211118e-73
NM_001204386	DLG1	8227.64556758735	-0.854340664168768	0.0468190063053769	-18.2477316711152	2.15680554539424e-74	1.33805540928605e-72
NM_001139466	TBL1X	7241.75745632968	-0.778283882426116	0.0427053177282398	-18.2245191893622	3.2976143532709e-74	2.03006212840208e-72
NM_001167582	RBM6	4915.7780019379	-0.928183371311942	0.0509343250254681	-18.2231406982979	3.38175857931424e-74	2.06597052750014e-72
NM_207036	TCF12	8837.97586541288	-0.796061208865323	0.0436889617530598	-18.2211061312202	3.50987697630779e-74	2.12799586677206e-72
NM_001243137	PDE8A	5204.99792371838	-0.865880281282717	0.0475951365366912	-18.192621017385	5.90477175013967e-74	3.55307430950134e-72
NM_003482	MLL2	5050.86290076121	-1.04143589912603	0.0573189513229527	-18.1691373461852	9.06117273940966e-74	5.41168398757429e-72
NM_015042	ZNF609	3988.01471921066	-0.972210217668335	0.0536901945184668	-18.1077797610501	2.76684575451977e-73	1.64022715358679e-71
NM_003558	PIP5K1B	9587.19442238806	-0.731453446045606	0.0405028647458691	-18.0593014996602	6.66607486071808e-73	3.92269096399462e-71
NM_001136135	RPL28	1410.98138394881	1.55136766699439	0.0859775899502377	18.0438608234111	8.81636826323554e-73	5.15017483289592e-71
NM_006743	RBM3	2233.82879904512	1.23615461917376	0.0688211471152856	17.9618427037117	3.87719959861078e-72	2.2484948107016e-70
NM_017640	LRRC16A	7335.09655448633	-0.808717462758505	0.0450471546611817	-17.9526868864683	4.57237757815056e-72	2.63257106172222e-70
NM_053275	RPLP0	2098.07539355367	1.27239304171258	0.070942361439712	17.9355890597732	6.22010070136698e-72	3.5556761366457e-70
NM_001163315	FBXL17	4970.5895727752	-0.866122110111898	0.0483104112775235	-17.9282702673836	7.09529444412987e-72	4.0272086125086e-70
NM_022118	RBM26	4221.62272382637	-0.969144843890749	0.0540777399920455	-17.9213266684833	8.03879679949129e-72	4.53059794269921e-70
NR_024582	JPX	3824.52647225404	-0.975372957725573	0.0546124973418822	-17.8598856525384	2.42134816640389e-71	1.35510834795317e-69
NM_001260	CDK8	3344.26792606327	-1.03583867429303	0.058058969771608	-17.8411480322129	3.38665901662789e-71	1.88218278542174e-69
NM_001243349	SH3D19	4161.82498865731	-0.994230459758716	0.0560134348427094	-17.7498570218128	1.72793373978485e-70	9.53700256517113e-69
NR_026899	LOC146880	2160.46401795536	-1.19263618444254	0.0673068882835673	-17.7193778357113	2.97180911739077e-70	1.62899920318345e-68
NM_014803	ZNF518A	3807.15871953609	-0.998402051684356	0.0564319100831664	-17.6921541413885	4.81971676432164e-70	2.6239587255011e-68
NM_031243	HNRNPA2B1	5887.34085562521	-0.801416723195446	0.0453173483335724	-17.6845458232986	5.51637632524922e-70	2.9829432250655e-68
NR_027653	KLF6	6165.36496085757	0.810606534047534	0.0458795033024719	17.6681628112539	7.37601927806009e-70	3.96176391156476e-68
NM_133372	FNIP1	6017.43953568568	-0.805803753357344	0.045658662303346	-17.6484310469668	1.04622529170797e-69	5.5819606730259e-68
NM_018098	ECT2	3737.84327478403	-1.06343624737477	0.0603340728573663	-17.6257991050729	1.5614673205241e-69	8.27577679877772e-68
NM_033632	FBXW7	4722.19173157602	-0.906002024397145	0.0514508953151147	-17.6090623661313	2.0989312638349e-69	1.1051149279257e-67
NM_005633	SOS1	2961.28185393823	-1.02050495532177	0.0581173788312892	-17.5593768308827	5.04257692062669e-69	2.63763026769774e-67
NM_018063	HELLS	3871.925521486	-0.951606611509499	0.0543122492252283	-17.521031168554	9.90143957377022e-69	5.14553382525215e-67
NM_032143	ZRANB3	3548.98044096213	-0.951539707613315	0.0543844146652095	-17.4965514195748	1.52210621773852e-68	7.85897810358799e-67
NR_015353	LOC92249	1962.84358097169	-1.19765946932698	0.0689094521540512	-17.3801914235153	1.16563763884346e-67	5.97987052798986e-66
NM_015335	MED13L	7167.40634416154	-0.799629713117708	0.0461053433051087	-17.3435366878421	2.20727836042356e-67	1.12514959990253e-65
NM_001190413	RPH3AL	4668.48147504181	-0.922782179497467	0.0533331987308038	-17.3022095328494	4.526890887008e-67	2.29295618789399e-65
NM_005339	UBE2K	3457.10066164894	-0.97562897374778	0.056537895372112	-17.2561954654757	1.00519553960869e-66	5.05948421603041e-65
NM_001012267	CENPP	2386.33094076948	-1.1082481682826	0.0644302623445722	-17.2007396517447	2.62163533104075e-66	1.31130922214494e-64
NM_005902	SMAD3	3941.47661205383	-0.900635435685668	0.0524800104523636	-17.1614949753712	5.15689492469915e-66	2.56339317281784e-64
NM_181673	OGT	6657.55445761135	-0.827542883467999	0.0482390304192569	-17.1550480238849	5.7622406895275e-66	2.84661803940053e-64
NM_000239	LYZ	1206.58142331773	-1.45581832526949	0.0849082121860691	-17.1457894093823	6.7574916331245e-66	3.31780402085248e-64
NM_002687	PNN	4495.08735247735	-0.919884546906399	0.0537176576107162	-17.1244352010407	9.75516020273313e-66	4.76039921356544e-64
NM_001130720	AHCYL2	4128.91181325714	-0.927238002235815	0.0542206688142617	-17.1011907915072	1.45402812156532e-65	7.05247700417408e-64
NM_006107	LUC7L3	3912.08532142599	-0.914333099697424	0.053481291541286	-17.0963167370703	1.5808475261333e-65	7.6213992479788e-64
NM_014574	STRN3	3679.57506157441	-0.946404375608582	0.0553688845046628	-17.0927116208903	1.68168841171277e-65	8.05901338858522e-64
NM_001126337	TUFT1	3886.90370386685	0.97120948727072	0.0569320552873211	17.0590975921962	2.9914058893562e-65	1.42501317455462e-63
NM_022114	PRDM16	8498.69944604151	-0.833850134398555	0.0488982060658261	-17.0527755819106	3.33322211492688e-65	1.57844831868401e-63
NM_001025070	RPS14	1879.86039057076	1.25474251107102	0.0736631313349624	17.0335212246874	4.63305463798176e-65	2.18107860398636e-63
NM_153252	BRWD3	1976.24062877923	-1.17482714873469	0.0691195133208925	-16.9970402320466	8.63721491968583e-65	4.0423176024705e-63
NM_001039999	FAM83G	2471.88468280065	1.15031095360547	0.0676955103994431	16.9924260385654	9.34430278089472e-65	4.34781716020352e-63
NM_005916	MCM7	4874.66901039933	0.854252750340585	0.0502758116497199	16.9913268888091	9.52107433233722e-65	4.40445999316155e-63
NM_015548	DST	3453.55872921933	-0.961631583007894	0.056603064011491	-16.989037604266	9.90002099561914e-65	4.55344069126092e-63
NR_037665	LOC100506548	1156.11038082548	1.60283797775053	0.094420396029982	16.9755481351886	1.24585595734735e-64	5.69747727237193e-63
NM_173685	NSMCE2	6300.87906834101	-0.81910144110658	0.0483092440212527	-16.9553769201239	1.75631460463082e-64	7.98624192094342e-63
NM_015317	PUM2	4561.81863739759	-0.877761200930043	0.0518244592841359	-16.9371994045818	2.39246536247539e-64	1.08174577942884e-62
NM_004768	SRSF11	3746.3841889837	-0.945588704007735	0.0558307962266399	-16.9366867018913	2.41340363243664e-64	1.08508254328036e-62
NM_018034	WDR70	7171.61534487824	-0.742155400788799	0.0438279855689249	-16.9333678277699	2.5534308952041e-64	1.14162611476639e-62
NM_001813	CENPE	1535.19673259129	-1.35846923088969	0.0802652083294327	-16.9247580510117	2.9555904580114e-64	1.31408835752584e-62
NM_014943	ZHX2	6160.09147121894	-0.764044112922377	0.0451779042982806	-16.9118980791558	3.67672558796914e-64	1.62568148511144e-62
NM_005358	LMO7	5686.87659336648	-0.819701593521756	0.048547658399793	-16.8844723008361	5.85373710960788e-64	2.57403615869186e-62
NM_001126055	CASK	5093.80830515848	-0.800043955985689	0.0474141438144163	-16.8735295340804	7.04576750664072e-64	3.0812719866473e-62
NM_018952	HOXB6	760.208107918104	-1.87253354794092	0.111018111269048	-16.8669195191306	7.88000570950815e-64	3.42737422245618e-62
NM_031466	TRAPPC9	14399.3514736005	-0.614347004593838	0.0364568356389866	-16.8513529445452	1.02541712714795e-63	4.4358990640892e-62
NM_030579	CYB5B	3857.4724575144	-0.880244223782913	0.0524498896976114	-16.7825753086951	3.2732778273922e-63	1.4083893791731e-61
NM_014720	SLK	3312.8111731465	-0.94950787280991	0.0569049946634253	-16.6858441587763	1.66140898277524e-62	7.11029737387716e-61
NM_018003	UACA	2333.36306793108	-1.07631274960188	0.0646092124699603	-16.6588123961781	2.61158767516487e-62	1.1117306470396e-60
NM_001130692	PPP3CA	6172.59860221504	-0.774494838220999	0.0465288587605544	-16.6454724842207	3.26379905620193e-62	1.38202030935365e-60
NM_001009562	SLCO1B7	732.974581277215	-1.92984431229073	0.116001461178958	-16.6363793410629	3.79905650825402e-62	1.6002025913451e-60
NR_003697	SNHG15	1296.3654627574	1.4720004182084	0.0885235427555724	16.6283496162464	4.34395579570443e-62	1.82014022162422e-60
NM_015954	DERA	3283.13856047867	-0.943053894733028	0.0567757178714961	-16.6101624089985	5.88337055330759e-62	2.45232367386045e-60
NM_152641	ARID2	4554.26564335882	-0.904816888420829	0.0545227790958573	-16.5952085243134	7.5481215890244e-62	3.1299283459566e-60
NM_007209	RPL35	1267.23934211941	1.4845950526616	0.0895932395623463	16.570391470536	1.14080681544807e-61	4.70612213609839e-60
NM_000990	RPL27A	2318.79741296813	1.12171517918002	0.0677352017685169	16.5602987795541	1.34922392655387e-61	5.53735337651829e-60
NM_024757	EHMT1	6498.75935388351	-0.749213149212872	0.0453068968620159	-16.5364039716653	2.00648175152848e-61	8.1927925803482e-60
NM_001042517	DIAPH3	6377.75015057408	-0.7390739748745	0.044730845697727	-16.5226917431623	2.51900340175185e-61	1.02332914843757e-59
NM_001256488	GOLGB1	3950.24211143548	-0.857352041997646	0.0519885285513655	-16.4911773017497	4.24594992663723e-61	1.71617864964029e-59
NM_002520	NPM1	5524.74086274106	0.781032533408057	0.0473853410418266	16.4825770214178	4.89529828148205e-61	1.96869709279904e-59
NM_014982	PCNX	3597.90025373551	-0.892954536478639	0.0541799949294699	-16.4812591370868	5.00319072009665e-61	2.00202676664667e-59
NM_001199954	ACTG1	3078.35605776139	0.998994147701194	0.0606862237309308	16.4616297782922	6.9211562192553e-61	2.7557220508806e-59
NR_036488	LOC100499467	31772.1329294098	-0.515632485135708	0.0313511218634245	-16.4470186228732	8.80994386985685e-61	3.49039508863685e-59
NM_006197	PCM1	2903.42224467426	-0.96005719227174	0.0584464314091965	-16.4262756360635	1.24047448126456e-60	4.89040259781293e-59
NM_001252612	ZNF638	4624.44947537784	-0.819729625360412	0.0499437944935838	-16.413042574603	1.5427651649909e-60	6.05232824285401e-59
